algorithm,phase,size_label,size_value,input_label,input_size_bytes,run,time_s,peak_memory_bytes,output_bytes
RSA-PSS-SHA256,verify,key_bits,2048,100KB_image,102400,6,6.758299999987116e-05,853,
RSA-PSS-SHA256,sign,key_bits,2048,100KB_image,102400,7,0.0010057919999999498,866,256
RSA-PSS-SHA256,verify,key_bits,2048,100KB_image,102400,7,6.529200000038315e-05,853,
RSA-PSS-SHA256,sign,key_bits,2048,100KB_image,102400,8,0.0010126250000004333,866,256
RSA-PSS-SHA256,verify,key_bits,2048,100KB_image,102400,8,7.033300000003351e-05,853,
RSA-PSS-SHA256,sign,key_bits,2048,100KB_image,102400,9,0.0010043749999999463,866,256
RSA-PSS-SHA256,verify,key_bits,2048,100KB_image,102400,9,6.954200000031108e-05,853,
RSA-PSS-SHA256,sign,key_bits,2048,1MB_pdf,1048576,0,0.001339167000000252,866,256
RSA-PSS-SHA256,verify,key_bits,2048,1MB_pdf,1048576,0,0.000353875000000059,853,
RSA-PSS-SHA256,sign,key_bits,2048,1MB_pdf,1048576,1,0.0013125829999998118,866,256
RSA-PSS-SHA256,verify,key_bits,2048,1MB_pdf,1048576,1,0.0003755000000005282,853,
RSA-PSS-SHA256,sign,key_bits,2048,1MB_pdf,1048576,2,0.001277875000000428,866,256
RSA-PSS-SHA256,verify,key_bits,2048,1MB_pdf,1048576,2,0.0003846250000005824,853,
RSA-PSS-SHA256,sign,key_bits,2048,1MB_pdf,1048576,3,0.0012780420000000348,866,256
RSA-PSS-SHA256,verify,key_bits,2048,1MB_pdf,1048576,3,0.00038116599999948875,853,
RSA-PSS-SHA256,sign,key_bits,2048,1MB_pdf,1048576,4,0.001306749999999468,866,256
RSA-PSS-SHA256,verify,key_bits,2048,1MB_pdf,1048576,4,0.00040833399999939957,853,
RSA-PSS-SHA256,sign,key_bits,2048,1MB_pdf,1048576,5,0.0012121250000003414,866,256
RSA-PSS-SHA256,verify,key_bits,2048,1MB_pdf,1048576,5,0.0003749589999992864,853,
RSA-PSS-SHA256,sign,key_bits,2048,1MB_pdf,1048576,6,0.0012431249999993454,866,256
RSA-PSS-SHA256,verify,key_bits,2048,1MB_pdf,1048576,6,0.0003594580000001457,853,
RSA-PSS-SHA256,sign,key_bits,2048,1MB_pdf,1048576,7,0.0012627080000005009,866,256
RSA-PSS-SHA256,verify,key_bits,2048,1MB_pdf,1048576,7,0.00038083299999946973,853,
RSA-PSS-SHA256,sign,key_bits,2048,1MB_pdf,1048576,8,0.0012970000000001036,866,256
RSA-PSS-SHA256,verify,key_bits,2048,1MB_pdf,1048576,8,0.0003814169999998285,853,
RSA-PSS-SHA256,sign,key_bits,2048,1MB_pdf,1048576,9,0.0012631249999994765,866,256
RSA-PSS-SHA256,verify,key_bits,2048,1MB_pdf,1048576,9,0.00036587499999996,853,
RSA-PSS-SHA256,sign,key_bits,2048,5MB_video,5242880,0,0.002749584000000027,866,256
RSA-PSS-SHA256,verify,key_bits,2048,5MB_video,5242880,0,0.001606999999999914,853,
RSA-PSS-SHA256,sign,key_bits,2048,5MB_video,5242880,1,0.0025210000000006616,866,256
RSA-PSS-SHA256,verify,key_bits,2048,5MB_video,5242880,1,0.0016734160000000387,853,
RSA-PSS-SHA256,sign,key_bits,2048,5MB_video,5242880,2,0.0024800000000002598,866,256
RSA-PSS-SHA256,verify,key_bits,2048,5MB_video,5242880,2,0.0015966250000003512,853,
RSA-PSS-SHA256,sign,key_bits,2048,5MB_video,5242880,3,0.002509625000000071,866,256
RSA-PSS-SHA256,verify,key_bits,2048,5MB_video,5242880,3,0.0016163750000002253,853,
RSA-PSS-SHA256,sign,key_bits,2048,5MB_video,5242880,4,0.0036219160000001693,866,256
RSA-PSS-SHA256,verify,key_bits,2048,5MB_video,5242880,4,0.0016388330000003393,853,
RSA-PSS-SHA256,sign,key_bits,2048,5MB_video,5242880,5,0.002517457999999806,866,256
RSA-PSS-SHA256,verify,key_bits,2048,5MB_video,5242880,5,0.0016774169999997923,853,
RSA-PSS-SHA256,sign,key_bits,2048,5MB_video,5242880,6,0.0025383330000003923,866,256
RSA-PSS-SHA256,verify,key_bits,2048,5MB_video,5242880,6,0.0016228330000007674,853,
RSA-PSS-SHA256,sign,key_bits,2048,5MB_video,5242880,7,0.0025183750000001837,866,256
RSA-PSS-SHA256,verify,key_bits,2048,5MB_video,5242880,7,0.0016681670000000537,853,
RSA-PSS-SHA256,sign,key_bits,2048,5MB_video,5242880,8,0.002540957999999982,866,256
RSA-PSS-SHA256,verify,key_bits,2048,5MB_video,5242880,8,0.0016310409999995557,853,
RSA-PSS-SHA256,sign,key_bits,2048,5MB_video,5242880,9,0.002493124999999985,866,256
RSA-PSS-SHA256,verify,key_bits,2048,5MB_video,5242880,9,0.0016531670000006216,853,
RSA-PSS-SHA256,sign,key_bits,2048,8MB_video,8388608,0,0.003470832999999729,866,256
RSA-PSS-SHA256,verify,key_bits,2048,8MB_video,8388608,0,0.002551959000000714,853,
RSA-PSS-SHA256,sign,key_bits,2048,8MB_video,8388608,1,0.003499542000000133,866,256
RSA-PSS-SHA256,verify,key_bits,2048,8MB_video,8388608,1,0.0025908750000001035,853,
RSA-PSS-SHA256,sign,key_bits,2048,8MB_video,8388608,2,0.0034743749999996965,866,256
RSA-PSS-SHA256,verify,key_bits,2048,8MB_video,8388608,2,0.0025497500000000173,853,
RSA-PSS-SHA256,sign,key_bits,2048,8MB_video,8388608,3,0.00345445899999941,866,256
RSA-PSS-SHA256,verify,key_bits,2048,8MB_video,8388608,3,0.0025930000000000675,853,
RSA-PSS-SHA256,sign,key_bits,2048,8MB_video,8388608,4,0.0034833340000002266,866,256
RSA-PSS-SHA256,verify,key_bits,2048,8MB_video,8388608,4,0.0025717090000005882,853,
RSA-PSS-SHA256,sign,key_bits,2048,8MB_video,8388608,5,0.0035169999999995483,866,256
RSA-PSS-SHA256,verify,key_bits,2048,8MB_video,8388608,5,0.002557708000000325,853,
RSA-PSS-SHA256,sign,key_bits,2048,8MB_video,8388608,6,0.0034816250000000437,866,256
RSA-PSS-SHA256,verify,key_bits,2048,8MB_video,8388608,6,0.002597666999999859,853,
RSA-PSS-SHA256,sign,key_bits,2048,8MB_video,8388608,7,0.0034672079999999994,866,256
RSA-PSS-SHA256,verify,key_bits,2048,8MB_video,8388608,7,0.0026032090000001062,853,
RSA-PSS-SHA256,sign,key_bits,2048,8MB_video,8388608,8,0.003499958999999997,866,256
RSA-PSS-SHA256,verify,key_bits,2048,8MB_video,8388608,8,0.002626917000000617,853,
RSA-PSS-SHA256,sign,key_bits,2048,8MB_video,8388608,9,0.0035049999999996473,866,256
RSA-PSS-SHA256,verify,key_bits,2048,8MB_video,8388608,9,0.002605208000000303,853,
RSA-PSS-SHA256,keygen,key_bits,3072,-,0,0,0.11259716599999958,24,
RSA-PSS-SHA256,keygen,key_bits,3072,-,0,1,0.3866416250000002,24,
RSA-PSS-SHA256,keygen,key_bits,3072,-,0,2,0.08256812499999988,24,
RSA-PSS-SHA256,keygen,key_bits,3072,-,0,3,0.26245337499999977,24,
RSA-PSS-SHA256,keygen,key_bits,3072,-,0,4,0.3950172079999996,24,
RSA-PSS-SHA256,keygen,key_bits,3072,-,0,5,0.06555308299999929,48,
RSA-PSS-SHA256,keygen,key_bits,3072,-,0,6,0.07239899999999988,48,
RSA-PSS-SHA256,keygen,key_bits,3072,-,0,7,0.08421579200000018,48,
RSA-PSS-SHA256,keygen,key_bits,3072,-,0,8,0.35083241600000026,48,
RSA-PSS-SHA256,keygen,key_bits,3072,-,0,9,0.136928084,48,
RSA-PSS-SHA256,sign,key_bits,3072,500B_text,500,0,0.004872209000000183,1122,384
RSA-PSS-SHA256,verify,key_bits,3072,500B_text,500,0,0.00012958400000062653,853,
RSA-PSS-SHA256,sign,key_bits,3072,500B_text,500,1,0.0023845000000006777,994,384
RSA-PSS-SHA256,verify,key_bits,3072,500B_text,500,1,5.154200000045961e-05,853,
RSA-PSS-SHA256,sign,key_bits,3072,500B_text,500,2,0.002388541999999383,994,384
RSA-PSS-SHA256,verify,key_bits,3072,500B_text,500,2,5.600000000072214e-05,853,
RSA-PSS-SHA256,sign,key_bits,3072,500B_text,500,3,0.0023871250000002675,994,384
RSA-PSS-SHA256,verify,key_bits,3072,500B_text,500,3,6.370799999988463e-05,853,
RSA-PSS-SHA256,sign,key_bits,3072,500B_text,500,4,0.002398667000000465,994,384
RSA-PSS-SHA256,verify,key_bits,3072,500B_text,500,4,5.229099999937148e-05,853,
RSA-PSS-SHA256,sign,key_bits,3072,500B_text,500,5,0.0023982089999998735,994,384
RSA-PSS-SHA256,verify,key_bits,3072,500B_text,500,5,5.6666999999954726e-05,853,
RSA-PSS-SHA256,sign,key_bits,3072,500B_text,500,6,0.002356000000000691,994,384
RSA-PSS-SHA256,verify,key_bits,3072,500B_text,500,6,5.841699999997729e-05,853,
RSA-PSS-SHA256,sign,key_bits,3072,500B_text,500,7,0.0024185420000000235,994,384
RSA-PSS-SHA256,verify,key_bits,3072,500B_text,500,7,5.358299999969063e-05,853,
RSA-PSS-SHA256,sign,key_bits,3072,500B_text,500,8,0.0023716250000003214,994,384
RSA-PSS-SHA256,verify,key_bits,3072,500B_text,500,8,5.9583000000529296e-05,853,
RSA-PSS-SHA256,sign,key_bits,3072,500B_text,500,9,0.0023956670000000457,994,384
RSA-PSS-SHA256,verify,key_bits,3072,500B_text,500,9,6.487500000051938e-05,853,
RSA-PSS-SHA256,sign,key_bits,3072,1KB_textfile,1024,0,0.0023886669999999555,994,384
RSA-PSS-SHA256,verify,key_bits,3072,1KB_textfile,1024,0,5.2750000000045816e-05,853,
RSA-PSS-SHA256,sign,key_bits,3072,1KB_textfile,1024,1,0.0023995420000000323,994,384
RSA-PSS-SHA256,verify,key_bits,3072,1KB_textfile,1024,1,5.7167000000468704e-05,853,
RSA-PSS-SHA256,sign,key_bits,3072,1KB_textfile,1024,2,0.002401290999999972,994,384
RSA-PSS-SHA256,verify,key_bits,3072,1KB_textfile,1024,2,5.6666999999954726e-05,853,
RSA-PSS-SHA256,sign,key_bits,3072,1KB_textfile,1024,3,0.0023790420000002754,994,384
RSA-PSS-SHA256,verify,key_bits,3072,1KB_textfile,1024,3,5.025000000014046e-05,853,
RSA-PSS-SHA256,sign,key_bits,3072,1KB_textfile,1024,4,0.0023677080000004125,994,384
RSA-PSS-SHA256,verify,key_bits,3072,1KB_textfile,1024,4,5.812499999979792e-05,853,
RSA-PSS-SHA256,sign,key_bits,3072,1KB_textfile,1024,5,0.0023790410000001927,994,384
RSA-PSS-SHA256,verify,key_bits,3072,1KB_textfile,1024,5,5.02079999993299e-05,853,
RSA-PSS-SHA256,sign,key_bits,3072,1KB_textfile,1024,6,0.002419416000000396,994,384
RSA-PSS-SHA256,verify,key_bits,3072,1KB_textfile,1024,6,5.262499999947323e-05,853,
RSA-PSS-SHA256,sign,key_bits,3072,1KB_textfile,1024,7,0.0023686670000007126,994,384
RSA-PSS-SHA256,verify,key_bits,3072,1KB_textfile,1024,7,5.291599999956986e-05,853,
RSA-PSS-SHA256,sign,key_bits,3072,1KB_textfile,1024,8,0.0023752080000001285,994,384
RSA-PSS-SHA256,verify,key_bits,3072,1KB_textfile,1024,8,5.008300000053367e-05,853,
RSA-PSS-SHA256,sign,key_bits,3072,1KB_textfile,1024,9,0.002383249999999393,994,384
RSA-PSS-SHA256,verify,key_bits,3072,1KB_textfile,1024,9,5.541699999955796e-05,853,
RSA-PSS-SHA256,sign,key_bits,3072,10KB_textfile,10240,0,0.002383582999999412,994,384
RSA-PSS-SHA256,verify,key_bits,3072,10KB_textfile,10240,0,5.258299999955085e-05,853,
RSA-PSS-SHA256,sign,key_bits,3072,10KB_textfile,10240,1,0.0023907919999999194,994,384
RSA-PSS-SHA256,verify,key_bits,3072,10KB_textfile,10240,1,5.308400000014757e-05,853,
RSA-PSS-SHA256,sign,key_bits,3072,10KB_textfile,10240,2,0.0023977500000000873,994,384
RSA-PSS-SHA256,verify,key_bits,3072,10KB_textfile,10240,2,5.791600000026875e-05,853,
RSA-PSS-SHA256,sign,key_bits,3072,10KB_textfile,10240,3,0.0023827089999999274,994,384
RSA-PSS-SHA256,verify,key_bits,3072,10KB_textfile,10240,3,5.829199999940471e-05,853,
RSA-PSS-SHA256,sign,key_bits,3072,10KB_textfile,10240,4,0.0023874580000002865,994,384
RSA-PSS-SHA256,verify,key_bits,3072,10KB_textfile,10240,4,6.162499999984306e-05,853,
RSA-PSS-SHA256,sign,key_bits,3072,10KB_textfile,10240,5,0.0024124999999992625,994,384
RSA-PSS-SHA256,verify,key_bits,3072,10KB_textfile,10240,5,5.262500000036141e-05,853,
RSA-PSS-SHA256,sign,key_bits,3072,10KB_textfile,10240,6,0.0023979579999995337,994,384
RSA-PSS-SHA256,verify,key_bits,3072,10KB_textfile,10240,6,5.295800000038042e-05,853,
RSA-PSS-SHA256,sign,key_bits,3072,10KB_textfile,10240,7,0.0024023330000000342,994,384
RSA-PSS-SHA256,verify,key_bits,3072,10KB_textfile,10240,7,5.283299999980784e-05,853,
RSA-PSS-SHA256,sign,key_bits,3072,10KB_textfile,10240,8,0.0023860000000004433,994,384
RSA-PSS-SHA256,verify,key_bits,3072,10KB_textfile,10240,8,6.454100000041763e-05,853,
RSA-PSS-SHA256,sign,key_bits,3072,10KB_textfile,10240,9,0.002382084000000617,994,384
RSA-PSS-SHA256,verify,key_bits,3072,10KB_textfile,10240,9,5.208299999992505e-05,853,
RSA-PSS-SHA256,sign,key_bits,3072,50KB_binary,51200,0,0.002424874999999993,994,384
RSA-PSS-SHA256,verify,key_bits,3072,50KB_binary,51200,0,6.891699999922452e-05,853,
RSA-PSS-SHA256,sign,key_bits,3072,50KB_binary,51200,1,0.0024129159999999317,994,384
RSA-PSS-SHA256,verify,key_bits,3072,50KB_binary,51200,1,6.90419999997971e-05,853,
RSA-PSS-SHA256,sign,key_bits,3072,50KB_binary,51200,2,0.004759292000000137,994,384
RSA-PSS-SHA256,verify,key_bits,3072,50KB_binary,51200,2,8.633399999968816e-05,853,
RSA-PSS-SHA256,sign,key_bits,3072,50KB_binary,51200,3,0.0024003750000005653,994,384
RSA-PSS-SHA256,verify,key_bits,3072,50KB_binary,51200,3,7.708299999986679e-05,853,
RSA-PSS-SHA256,sign,key_bits,3072,50KB_binary,51200,4,0.0024031249999998394,994,384
RSA-PSS-SHA256,verify,key_bits,3072,50KB_binary,51200,4,7.258299999968187e-05,853,
RSA-PSS-SHA256,sign,key_bits,3072,50KB_binary,51200,5,0.002414334000000018,994,384
RSA-PSS-SHA256,verify,key_bits,3072,50KB_binary,51200,5,7.204200000021643e-05,853,
RSA-PSS-SHA256,sign,key_bits,3072,50KB_binary,51200,6,0.002415959000000356,994,384
RSA-PSS-SHA256,verify,key_bits,3072,50KB_binary,51200,6,7.095800000023189e-05,853,
RSA-PSS-SHA256,sign,key_bits,3072,50KB_binary,51200,7,0.0024071669999994327,994,384
RSA-PSS-SHA256,verify,key_bits,3072,50KB_binary,51200,7,6.587499999977098e-05,853,
RSA-PSS-SHA256,sign,key_bits,3072,50KB_binary,51200,8,0.002404957999999624,994,384
RSA-PSS-SHA256,verify,key_bits,3072,50KB_binary,51200,8,6.624999999971237e-05,853,
RSA-PSS-SHA256,sign,key_bits,3072,50KB_binary,51200,9,0.0024143749999998576,994,384
RSA-PSS-SHA256,verify,key_bits,3072,50KB_binary,51200,9,7.175000000003706e-05,853,
RSA-PSS-SHA256,sign,key_bits,3072,100KB_image,102400,0,0.002441958000000355,994,384
RSA-PSS-SHA256,verify,key_bits,3072,100KB_image,102400,0,9.058300000042152e-05,853,
RSA-PSS-SHA256,sign,key_bits,3072,100KB_image,102400,1,0.0024521669999995055,994,384
RSA-PSS-SHA256,verify,key_bits,3072,100KB_image,102400,1,9.158399999975586e-05,853,
RSA-PSS-SHA256,sign,key_bits,3072,100KB_image,102400,2,0.0024153749999999974,994,384
RSA-PSS-SHA256,verify,key_bits,3072,100KB_image,102400,2,9.095799999947474e-05,853,
RSA-PSS-SHA256,sign,key_bits,3072,100KB_image,102400,3,0.0024181250000001597,994,384
RSA-PSS-SHA256,verify,key_bits,3072,100KB_image,102400,3,8.82909999999626e-05,853,
RSA-PSS-SHA256,sign,key_bits,3072,100KB_image,102400,4,0.0024317090000005592,994,384
RSA-PSS-SHA256,verify,key_bits,3072,100KB_image,102400,4,9.137500000022669e-05,853,
RSA-PSS-SHA256,sign,key_bits,3072,100KB_image,102400,5,0.002436957999999656,994,384
RSA-PSS-SHA256,verify,key_bits,3072,100KB_image,102400,5,8.845899999965212e-05,853,
RSA-PSS-SHA256,sign,key_bits,3072,100KB_image,102400,6,0.002423416000000067,994,384
RSA-PSS-SHA256,verify,key_bits,3072,100KB_image,102400,6,8.804199999978835e-05,853,
RSA-PSS-SHA256,sign,key_bits,3072,100KB_image,102400,7,0.002440959000000298,994,384
RSA-PSS-SHA256,verify,key_bits,3072,100KB_image,102400,7,8.500000000033481e-05,853,
RSA-PSS-SHA256,sign,key_bits,3072,100KB_image,102400,8,0.002426208000000152,994,384
RSA-PSS-SHA256,verify,key_bits,3072,100KB_image,102400,8,8.799999999986596e-05,853,
RSA-PSS-SHA256,sign,key_bits,3072,100KB_image,102400,9,0.0024219170000003842,994,384
RSA-PSS-SHA256,verify,key_bits,3072,100KB_image,102400,9,8.804200000067652e-05,853,
RSA-PSS-SHA256,sign,key_bits,3072,1MB_pdf,1048576,0,0.0026715829999997,994,384
RSA-PSS-SHA256,verify,key_bits,3072,1MB_pdf,1048576,0,0.00038620900000019276,853,
RSA-PSS-SHA256,sign,key_bits,3072,1MB_pdf,1048576,1,0.0026310839999998947,994,384
RSA-PSS-SHA256,verify,key_bits,3072,1MB_pdf,1048576,1,0.00040866700000030676,853,
RSA-PSS-SHA256,sign,key_bits,3072,1MB_pdf,1048576,2,0.0027456660000000355,994,384
RSA-PSS-SHA256,verify,key_bits,3072,1MB_pdf,1048576,2,0.00040070799999991635,853,
RSA-PSS-SHA256,sign,key_bits,3072,1MB_pdf,1048576,3,0.0027285829999996736,994,384
RSA-PSS-SHA256,verify,key_bits,3072,1MB_pdf,1048576,3,0.0004002920000001353,853,
RSA-PSS-SHA256,sign,key_bits,3072,1MB_pdf,1048576,4,0.002741041000000166,994,384
RSA-PSS-SHA256,verify,key_bits,3072,1MB_pdf,1048576,4,0.00040049999999958175,853,
RSA-PSS-SHA256,sign,key_bits,3072,1MB_pdf,1048576,5,0.0027336670000002172,994,384
RSA-PSS-SHA256,verify,key_bits,3072,1MB_pdf,1048576,5,0.0004066250000001048,853,
RSA-PSS-SHA256,sign,key_bits,3072,1MB_pdf,1048576,6,0.00272912500000011,994,384
RSA-PSS-SHA256,verify,key_bits,3072,1MB_pdf,1048576,6,0.00038533299999965465,853,
RSA-PSS-SHA256,sign,key_bits,3072,1MB_pdf,1048576,7,0.0027249999999998664,994,384
RSA-PSS-SHA256,verify,key_bits,3072,1MB_pdf,1048576,7,0.00041162499999991553,853,
RSA-PSS-SHA256,sign,key_bits,3072,1MB_pdf,1048576,8,0.0027759579999999673,994,384
RSA-PSS-SHA256,verify,key_bits,3072,1MB_pdf,1048576,8,0.0004035829999997631,853,
RSA-PSS-SHA256,sign,key_bits,3072,1MB_pdf,1048576,9,0.0027550410000003467,994,384
RSA-PSS-SHA256,verify,key_bits,3072,1MB_pdf,1048576,9,0.0003969580000005024,853,
RSA-PSS-SHA256,sign,key_bits,3072,5MB_video,5242880,0,0.004146000000000427,994,384
RSA-PSS-SHA256,verify,key_bits,3072,5MB_video,5242880,0,0.0018178329999996024,853,
RSA-PSS-SHA256,sign,key_bits,3072,5MB_video,5242880,1,0.0041156669999997675,994,384
RSA-PSS-SHA256,verify,key_bits,3072,5MB_video,5242880,1,0.0018044999999995426,853,
RSA-PSS-SHA256,sign,key_bits,3072,5MB_video,5242880,2,0.004100750000000097,994,384
RSA-PSS-SHA256,verify,key_bits,3072,5MB_video,5242880,2,0.0018147079999994986,853,
RSA-PSS-SHA256,sign,key_bits,3072,5MB_video,5242880,3,0.004059125000000385,994,384
RSA-PSS-SHA256,verify,key_bits,3072,5MB_video,5242880,3,0.0018169170000001955,853,
RSA-PSS-SHA256,sign,key_bits,3072,5MB_video,5242880,4,0.006425166999999732,994,384
RSA-PSS-SHA256,verify,key_bits,3072,5MB_video,5242880,4,0.001805790999999779,853,
RSA-PSS-SHA256,sign,key_bits,3072,5MB_video,5242880,5,0.004069499999999948,994,384
RSA-PSS-SHA256,verify,key_bits,3072,5MB_video,5242880,5,0.0018017920000001908,853,
RSA-PSS-SHA256,sign,key_bits,3072,5MB_video,5242880,6,0.004046207999999218,994,384
RSA-PSS-SHA256,verify,key_bits,3072,5MB_video,5242880,6,0.0018038750000002324,853,
RSA-PSS-SHA256,sign,key_bits,3072,5MB_video,5242880,7,0.0040056249999995686,994,384
RSA-PSS-SHA256,verify,key_bits,3072,5MB_video,5242880,7,0.001812791999999952,853,
RSA-PSS-SHA256,sign,key_bits,3072,5MB_video,5242880,8,0.0040323329999996105,994,384
RSA-PSS-SHA256,verify,key_bits,3072,5MB_video,5242880,8,0.0018114579999997105,853,
RSA-PSS-SHA256,sign,key_bits,3072,5MB_video,5242880,9,0.004027959000000081,994,384
RSA-PSS-SHA256,verify,key_bits,3072,5MB_video,5242880,9,0.0017625000000007773,853,
RSA-PSS-SHA256,sign,key_bits,3072,8MB_video,8388608,0,0.005011040999999494,994,384
RSA-PSS-SHA256,verify,key_bits,3072,8MB_video,8388608,0,0.0027747089999996533,853,
RSA-PSS-SHA256,sign,key_bits,3072,8MB_video,8388608,1,0.005004583999999923,994,384
RSA-PSS-SHA256,verify,key_bits,3072,8MB_video,8388608,1,0.0027970829999999225,853,
RSA-PSS-SHA256,sign,key_bits,3072,8MB_video,8388608,2,0.004975250000000209,994,384
RSA-PSS-SHA256,verify,key_bits,3072,8MB_video,8388608,2,0.0027768329999995345,853,
RSA-PSS-SHA256,sign,key_bits,3072,8MB_video,8388608,3,0.005007707999999944,994,384
RSA-PSS-SHA256,verify,key_bits,3072,8MB_video,8388608,3,0.002796624999999331,853,
RSA-PSS-SHA256,sign,key_bits,3072,8MB_video,8388608,4,0.005031624999999984,994,384
RSA-PSS-SHA256,verify,key_bits,3072,8MB_video,8388608,4,0.002814416999999736,853,
RSA-PSS-SHA256,sign,key_bits,3072,8MB_video,8388608,5,0.00496762499999992,994,384
RSA-PSS-SHA256,verify,key_bits,3072,8MB_video,8388608,5,0.0027889999999999304,853,
RSA-PSS-SHA256,sign,key_bits,3072,8MB_video,8388608,6,0.005004500000000078,994,384
RSA-PSS-SHA256,verify,key_bits,3072,8MB_video,8388608,6,0.0028170000000002915,853,
RSA-PSS-SHA256,sign,key_bits,3072,8MB_video,8388608,7,0.0049854579999992765,994,384
RSA-PSS-SHA256,verify,key_bits,3072,8MB_video,8388608,7,0.0027644169999998525,853,
RSA-PSS-SHA256,sign,key_bits,3072,8MB_video,8388608,8,0.005040667000000276,994,384
RSA-PSS-SHA256,verify,key_bits,3072,8MB_video,8388608,8,0.00278766700000066,853,
RSA-PSS-SHA256,sign,key_bits,3072,8MB_video,8388608,9,0.005016208999999883,994,384
RSA-PSS-SHA256,verify,key_bits,3072,8MB_video,8388608,9,0.002722166999999942,853,
RSA-PSS-SHA256,keygen,key_bits,4096,-,0,0,0.7059378330000001,48,
RSA-PSS-SHA256,keygen,key_bits,4096,-,0,1,0.29556779199999994,48,
RSA-PSS-SHA256,keygen,key_bits,4096,-,0,2,0.5568614169999986,48,
RSA-PSS-SHA256,keygen,key_bits,4096,-,0,3,0.5024560830000002,48,
RSA-PSS-SHA256,keygen,key_bits,4096,-,0,4,0.26568320899999875,48,
RSA-PSS-SHA256,keygen,key_bits,4096,-,0,5,0.3119621249999991,48,
RSA-PSS-SHA256,keygen,key_bits,4096,-,0,6,0.3114732920000005,48,
RSA-PSS-SHA256,keygen,key_bits,4096,-,0,7,0.8867097089999998,48,
RSA-PSS-SHA256,keygen,key_bits,4096,-,0,8,0.741025500000001,48,
RSA-PSS-SHA256,keygen,key_bits,4096,-,0,9,0.34918308399999987,48,
RSA-PSS-SHA256,sign,key_bits,4096,500B_text,500,0,0.008858541000000386,1250,512
RSA-PSS-SHA256,verify,key_bits,4096,500B_text,500,0,0.00019620800000019756,853,
RSA-PSS-SHA256,sign,key_bits,4096,500B_text,500,1,0.004591792000001149,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,500B_text,500,1,7.916700000087928e-05,853,
RSA-PSS-SHA256,sign,key_bits,4096,500B_text,500,2,0.004563790999998929,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,500B_text,500,2,7.47919999994906e-05,853,
RSA-PSS-SHA256,sign,key_bits,4096,500B_text,500,3,0.004609249999999676,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,500B_text,500,3,7.337499999948704e-05,853,
RSA-PSS-SHA256,sign,key_bits,4096,500B_text,500,4,0.004613916000000273,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,500B_text,500,4,7.862499999866657e-05,853,
RSA-PSS-SHA256,sign,key_bits,4096,500B_text,500,5,0.004614874999999685,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,500B_text,500,5,7.358400000079257e-05,853,
RSA-PSS-SHA256,sign,key_bits,4096,500B_text,500,6,0.004585207999999952,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,500B_text,500,6,7.295800000051145e-05,853,
RSA-PSS-SHA256,sign,key_bits,4096,500B_text,500,7,0.004611792000000392,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,500B_text,500,7,7.554199999937339e-05,853,
RSA-PSS-SHA256,sign,key_bits,4096,500B_text,500,8,0.004612666999999959,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,500B_text,500,8,7.820899999977371e-05,853,
RSA-PSS-SHA256,sign,key_bits,4096,500B_text,500,9,0.0045863339999989705,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,500B_text,500,9,7.729200000028413e-05,853,
RSA-PSS-SHA256,sign,key_bits,4096,1KB_textfile,1024,0,0.004599833000000331,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,1KB_textfile,1024,0,8.570800000029521e-05,853,
RSA-PSS-SHA256,sign,key_bits,4096,1KB_textfile,1024,1,0.004566083000000276,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,1KB_textfile,1024,1,7.679200000154651e-05,853,
RSA-PSS-SHA256,sign,key_bits,4096,1KB_textfile,1024,2,0.004578458999999313,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,1KB_textfile,1024,2,7.758400000135168e-05,853,
RSA-PSS-SHA256,sign,key_bits,4096,1KB_textfile,1024,3,0.004551541000001436,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,1KB_textfile,1024,3,7.654099999854225e-05,853,
RSA-PSS-SHA256,sign,key_bits,4096,1KB_textfile,1024,4,0.00452987499999935,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,1KB_textfile,1024,4,7.4375000000515e-05,853,
RSA-PSS-SHA256,sign,key_bits,4096,1KB_textfile,1024,5,0.00451858299999941,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,1KB_textfile,1024,5,7.3792000000239e-05,853,
RSA-PSS-SHA256,sign,key_bits,4096,1KB_textfile,1024,6,0.004598332999998789,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,1KB_textfile,1024,6,7.787500000056014e-05,853,
RSA-PSS-SHA256,sign,key_bits,4096,1KB_textfile,1024,7,0.0046076670000001485,1122,512
RSA-PSS-SHA256,verify,key_bits,4096,1KB_textfile,1024,7,7.80840000000893e-05,853,
RSA-PSS-SHA256,sign,key_bits,4096,1KB_textfile,1024,8,0.004574291999999147,1122,512
